murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,violentPerPop,nonViolPerPop
0,0.0,9.0,75.37,0.0,0.0,4.0,33.5,44.0,368.48,191.0,1599.53,9.0,75.37,3.0,25.12,108.87,2068.5
0,0.0,3.0,21.85,6.0,43.71,29.0,211.25,93.0,677.45,3557.0,25910.55,70.0,509.91,3.0,21.85,276.81,27119.76
0,0.0,0.0,0.0,4.0,29.78,15.0,111.67,37.0,275.44,293.0,2181.2,17.0,126.55,1.0,7.44,141.44,2590.64
0,0.0,1.0,9.48,7.0,66.39,17.0,161.23,33.0,312.97,116.0,1100.15,19.0,180.2,1.0,9.48,237.1,1602.81
2,4.33,10.0,21.66,37.0,80.13,54.0,116.94,460.0,996.19,815.0,1764.99,155.0,335.67,2.0,4.33,223.06,3101.18
0,0.0,12.0,30.18,70.0,176.03,240.0,603.52,310.0,779.54,1792.0,4506.25,206.0,518.02,21.0,52.81,809.72,5856.61
1,7.43,2.0,14.87,12.0,89.2,13.0,96.63,51.0,379.1,304.0,2259.72,36.0,267.6,2.0,14.87,208.13,2921.28
3,2.5,21.0,17.47,106.0,88.2,170.0,141.45,604.0,502.56,3566.0,2967.09,519.0,431.83,49.0,40.77,249.62,3942.26
4,7.4,53.0,98.08,312.0,577.38,508.0,940.1,1143.0,2115.22,4197.0,7766.9,249.0,460.8,25.0,46.26,1622.96,10389.18
0,0.0,1.0,5.35,7.0,37.45,7.0,37.45,61.0,326.31,307.0,1642.24,16.0,85.59,6.0,32.1,80.24,2086.23
3,1.9,29.0,18.38,131.0,83.02,234.0,148.3,1609.0,1019.72,5362.0,3398.23,961.0,609.05,23.0,14.58,251.6,5041.57
0,0.0,0.0,0.0,1.0,7.52,14.0,105.23,60.0,450.99,234.0,1758.87,13.0,97.71,2.0,15.03,112.75,2322.61
6,6.12,83.0,84.72,91.0,92.88,268.0,273.54,1126.0,1149.3,3485.0,3557.1,339.0,346.01,26.0,26.54,457.27,5078.95
2,7.81,6.0,23.44,34.0,132.85,27.0,105.5,177.0,691.6,880.0,3438.44,166.0,648.61,11.0,42.98,269.6,4821.63
0,0.0,4.0,27.11,3.0,20.34,5.0,33.89,67.0,454.18,398.0,2697.94,19.0,128.8,0.0,0.0,81.34,3280.91
0,0.0,0.0,0.0,4.0,11.1,105.0,291.37,455.0,1262.59,1336.0,3707.3,90.0,249.74,6.0,16.65,302.47,5236.28
0,0.0,3.0,22.62,5.0,37.7,15.0,113.09,136.0,1025.33,445.0,3354.95,43.0,324.19,0.0,0.0,173.4,4704.46
0,0.0,5.0,31.05,1.0,6.21,9.0,55.89,71.0,440.94,460.0,2856.79,20.0,124.21,0.0,0.0,93.16,3421.94
0,0.0,12.0,60.65,8.0,40.43,12.0,60.65,251.0,1268.57,891.0,4503.18,60.0,303.24,12.0,60.65,161.73,6135.65
2,12.05,3.0,18.07,12.0,72.27,75.0,451.7,231.0,1391.23,375.0,2258.49,29.0,174.66,6.0,36.14,554.08,3860.52
2,6.33,19.0,60.12,33.0,104.42,92.0,291.11,303.0,958.77,1112.0,3518.65,83.0,262.63,9.0,28.48,461.98,4768.53
1,5.11,2.0,10.23,11.0,56.26,115.0,588.18,158.0,808.1,428.0,2189.03,28.0,143.21,1.0,5.11,659.78,3145.46
2,9.48,0.0,0.0,2.0,9.48,2.0,9.48,129.0,611.58,235.0,1114.11,25.0,118.52,3.0,14.22,28.45,1858.44
4,20.03,5.0,25.04,26.0,130.21,97.0,485.78,365.0,1827.92,1199.0,6004.61,81.0,405.65,6.0,30.05,661.06,8268.23
0,0.0,9.0,62.91,18.0,125.82,72.0,503.29,143.0,999.58,538.0,3760.66,124.0,866.77,3.0,20.97,692.02,5647.98
1,2.58,12.0,30.97,16.0,41.3,342.0,882.79,757.0,1954.0,958.0,2472.83,132.0,340.72,17.0,43.88,957.64,4811.44
2,8.34,,,3.0,12.51,32.0,133.48,89.0,371.25,460.0,1918.83,12.0,50.06,3.0,12.51,,2352.65
1,2.7,24.0,64.72,33.0,88.99,108.0,291.23,297.0,800.88,1783.0,4808.0,208.0,560.89,21.0,56.63,447.63,6226.4
1,1.92,32.0,61.41,50.0,95.96,70.0,134.34,557.0,1068.97,2195.0,4212.57,304.0,583.43,20.0,38.38,293.63,5903.35
2,4.11,20.0,41.11,51.0,104.83,178.0,365.89,624.0,1282.68,2605.0,5354.79,164.0,337.12,28.0,57.56,515.95,7032.15
0,0.0,4.0,22.31,5.0,27.89,41.0,228.68,123.0,686.04,545.0,3039.77,25.0,139.44,5.0,27.89,278.88,3893.13
0,0.0,,,22.0,70.51,53.0,169.86,180.0,576.87,924.0,2961.25,85.0,272.41,9.0,28.84,,3839.37
0,0.0,0.0,0.0,3.0,16.85,14.0,78.63,46.0,258.34,151.0,848.03,8.0,44.93,4.0,22.46,95.47,1173.76
8,15.13,27.0,51.05,86.0,162.61,155.0,293.08,725.0,1370.85,2889.0,5462.59,262.0,495.4,9.0,17.02,521.87,7345.85
1,5.43,16.0,86.91,80.0,434.57,310.0,1683.96,675.0,3666.68,1582.0,8593.62,110.0,597.53,12.0,65.19,2210.88,12923.03
18,11.14,82.0,50.74,320.0,198.0,1751.0,1083.43,2571.0,1590.8,10002.0,6188.71,950.0,587.81,61.0,37.74,1343.3,8405.06
9,13.46,50.0,74.8,124.0,185.51,259.0,387.48,1115.0,1668.09,2766.0,4138.05,209.0,312.67,,,661.25,
0,0.0,6.0,41.65,3.0,20.82,39.0,270.72,76.0,527.56,320.0,2221.3,28.0,194.36,1.0,6.94,333.19,2950.16
9,13.03,28.0,40.54,230.0,333.03,742.0,1074.4,1264.0,1830.24,3838.0,5557.33,387.0,560.37,34.0,49.23,1461.01,7997.16
0,0.0,0.0,0.0,17.0,106.99,37.0,232.85,74.0,465.7,569.0,3580.87,37.0,232.85,1.0,6.29,339.84,4285.71
1,3.1,12.0,37.21,128.0,396.87,347.0,1075.9,399.0,1237.13,1729.0,5360.91,199.0,617.02,13.0,40.31,1513.08,7255.36
0,0.0,10.0,25.22,11.0,27.74,137.0,345.46,232.0,585.02,2302.0,5804.78,91.0,229.47,19.0,47.91,398.42,6667.17
0,0.0,,,10.0,17.85,62.0,110.68,205.0,365.95,898.0,1603.06,26.0,46.41,12.0,21.42,,2036.85
0,0.0,0.0,0.0,3.0,22.46,3.0,22.46,87.0,651.34,142.0,1063.11,16.0,119.79,2.0,14.97,44.92,1849.22
0,0.0,4.0,20.51,23.0,117.92,60.0,307.61,175.0,897.21,526.0,2696.74,97.0,497.31,2.0,10.25,446.04,4101.51
2,13.33,13.0,86.62,37.0,246.54,107.0,712.95,325.0,2165.51,835.0,5563.7,42.0,279.85,6.0,39.98,1059.43,8049.04
0,0.0,2.0,17.92,4.0,35.83,23.0,206.04,56.0,501.66,347.0,3108.48,30.0,268.74,0.0,0.0,259.79,3878.89
19,6.24,265.0,87.05,389.0,127.78,882.0,289.71,3645.0,1197.29,13391.0,4398.6,1017.0,334.06,109.0,35.8,510.78,5965.75
2,16.94,1.0,8.47,2.0,16.94,70.0,593.07,49.0,415.15,164.0,1389.48,11.0,93.2,2.0,16.94,635.43,1914.77
0,0.0,19.0,32.56,25.0,42.84,84.0,143.96,405.0,694.08,1622.0,2779.73,125.0,214.22,1.0,1.71,219.36,3689.74
0,0.0,2.0,15.46,1.0,7.73,6.0,46.39,51.0,394.31,115.0,889.13,24.0,185.56,0.0,0.0,69.58,1469.0
1,4.12,,,3.0,12.35,9.0,37.04,51.0,209.9,355.0,1461.09,51.0,209.9,1.0,4.12,,1885.01
0,0.0,1.0,4.65,11.0,51.18,43.0,200.06,151.0,702.52,357.0,1660.93,25.0,116.31,3.0,13.96,255.89,2493.72
0,0.0,3.0,19.74,5.0,32.9,29.0,190.83,91.0,598.8,404.0,2658.42,19.0,125.02,2.0,13.16,243.47,3395.41
0,0.0,,,2.0,14.68,13.0,95.44,58.0,425.81,372.0,2731.08,11.0,80.76,1.0,7.34,,3244.99
0,0.0,4.0,26.91,6.0,40.37,12.0,80.74,30.0,201.84,299.0,2011.71,20.0,134.56,1.0,6.73,148.02,2354.84
1,8.62,,,36.0,310.29,107.0,922.25,158.0,1361.83,200.0,1723.84,85.0,732.63,25.0,215.48,,4033.79
0,0.0,43.0,72.45,14.0,23.59,123.0,207.23,527.0,887.88,1876.0,3160.64,138.0,232.5,44.0,74.13,303.26,4355.15
0,0.0,6.0,16.41,16.0,43.75,68.0,185.93,269.0,735.54,1098.0,3002.3,317.0,866.78,11.0,30.08,246.09,4634.69
0,0.0,9.0,29.92,35.0,116.34,140.0,465.38,455.0,1512.48,1303.0,4331.35,294.0,977.3,14.0,46.54,611.64,6867.67
34,12.12,194.0,69.14,509.0,181.39,1488.0,530.28,4600.0,1639.32,18919.0,6742.22,1672.0,595.86,214.0,76.26,792.93,9053.65
0,0.0,,,3.0,23.84,3.0,23.84,92.0,731.15,214.0,1700.71,7.0,55.63,0.0,0.0,,2487.48
1,5.6,4.0,22.41,13.0,72.83,42.0,235.29,93.0,521.01,701.0,3927.17,42.0,235.29,5.0,28.01,336.13,4711.48
2,4.33,28.0,60.62,28.0,60.62,181.0,391.89,407.0,881.2,1096.0,2372.96,133.0,287.96,13.0,28.15,517.46,3570.27
2,9.29,0.0,0.0,2.0,9.29,10.0,46.45,84.0,390.15,214.0,993.96,17.0,78.96,1.0,4.64,65.03,1467.72
0,0.0,4.0,26.49,14.0,92.72,26.0,172.2,410.0,2715.41,1124.0,7444.2,34.0,225.18,3.0,19.87,291.41,10404.66
0,0.0,3.0,24.66,3.0,24.66,11.0,90.42,45.0,369.88,291.0,2391.91,14.0,115.07,1.0,8.22,139.73,2885.09
0,0.0,,,6.0,35.62,21.0,124.68,166.0,985.57,636.0,3776.05,53.0,314.67,11.0,65.31,,5141.6
4,4.49,83.0,93.11,368.0,412.81,948.0,1063.42,2313.0,2594.62,6197.0,6951.52,784.0,879.46,24.0,26.92,1573.82,10452.52
4,5.27,12.0,15.81,176.0,231.92,189.0,249.05,1011.0,1332.21,4689.0,6178.76,838.0,1104.24,12.0,15.81,502.05,8631.03
8,10.94,14.0,19.14,196.0,268.02,224.0,306.31,1144.0,1564.38,290.0,396.56,743.0,1016.03,16.0,21.88,604.42,2998.85
3,6.63,58.0,128.21,122.0,269.69,43.0,95.05,789.0,1744.15,3114.0,6883.75,176.0,389.06,38.0,84.0,499.59,9100.96
33,13.59,131.0,53.94,1287.0,529.94,2524.0,1039.29,4975.0,2048.51,9635.0,3967.32,3562.0,1466.69,338.0,139.18,1636.75,7621.71
0,0.0,6.0,19.37,2.0,6.46,17.0,54.9,141.0,455.31,572.0,1847.07,106.0,342.29,10.0,32.29,80.73,2676.96
0,0.0,22.0,68.57,20.0,62.34,79.0,246.24,323.0,1006.8,489.0,1524.22,67.0,208.84,20.0,62.34,377.16,2802.19
0,0.0,2.0,16.86,12.0,101.18,24.0,202.36,70.0,590.22,370.0,3119.73,88.0,741.99,1.0,8.43,320.4,4460.37
0,0.0,,,8.0,44.3,17.0,94.14,178.0,985.71,767.0,4247.42,75.0,415.33,10.0,55.38,,5703.84
2,2.81,51.0,71.6,84.0,117.93,81.0,113.71,718.0,1007.99,1051.0,1475.48,185.0,259.72,8.0,11.23,306.05,2754.42
3,5.62,50.0,93.59,128.0,239.58,1151.0,2154.38,1265.0,2367.76,2613.0,4890.88,210.0,393.07,16.0,29.95,2493.17,7681.65
0,0.0,,,1.0,9.32,26.0,242.24,91.0,847.85,189.0,1760.92,44.0,409.95,3.0,27.95,,3046.68
1,2.72,3.0,8.16,112.0,304.79,93.0,253.08,599.0,1630.07,950.0,2585.25,364.0,990.56,29.0,78.92,568.75,5284.79
30,35.09,92.0,107.62,583.0,682.0,1081.0,1264.56,2071.0,2422.68,5685.0,6650.37,647.0,756.87,59.0,69.02,2089.28,9898.93
0,0.0,2.0,11.17,14.0,78.2,6.0,33.51,82.0,458.02,651.0,3636.26,80.0,446.85,2.0,11.17,122.88,4552.31
0,0.0,2.0,18.55,5.0,46.39,14.0,129.88,45.0,417.48,509.0,4722.14,30.0,278.32,3.0,27.83,194.82,5445.77
0,0.0,3.0,22.99,1.0,7.66,0.0,0.0,88.0,674.43,551.0,4222.87,35.0,268.24,2.0,15.33,30.66,5180.87
3,14.27,15.0,71.36,18.0,85.63,9.0,42.82,200.0,951.47,1324.0,6298.76,94.0,447.19,13.0,61.85,214.08,7759.28
2,1.81,103.0,93.31,44.0,39.86,326.0,295.33,735.0,665.85,3470.0,3143.54,195.0,176.65,29.0,26.27,430.31,4012.32
0,0.0,6.0,42.02,6.0,42.02,47.0,329.15,273.0,1911.9,446.0,3123.47,58.0,406.19,1.0,7.0,413.19,5448.56
13,7.13,61.0,33.44,327.0,179.28,385.0,211.08,1612.0,883.8,4958.0,2718.28,490.0,268.65,95.0,52.08,430.93,3922.8
12,16.33,39.0,53.07,291.0,396.0,592.0,805.62,2060.0,2803.33,3714.0,5054.16,376.0,511.68,48.0,65.32,1271.02,8434.49
2,6.63,7.0,23.19,9.0,29.82,128.0,424.08,294.0,974.06,968.0,3207.1,43.0,142.46,7.0,23.19,483.72,4346.82
0,0.0,1.0,6.03,6.0,36.21,9.0,54.31,79.0,476.74,409.0,2468.17,63.0,380.18,0.0,0.0,96.55,3325.09
2,11.53,6.0,34.59,20.0,115.29,71.0,409.29,293.0,1689.05,449.0,2588.34,84.0,484.23,1.0,5.76,570.7,4767.39
0,0.0,2.0,12.99,3.0,19.48,5.0,32.47,94.0,610.47,498.0,3234.19,20.0,129.89,2.0,12.99,64.94,3987.53
0,0.0,1.0,8.27,2.0,16.54,4.0,33.07,20.0,165.37,86.0,711.1,12.0,99.22,1.0,8.27,57.88,983.96
16,28.47,51.0,90.74,290.0,515.98,412.0,733.04,1293.0,2300.55,4228.0,7522.6,454.0,807.77,84.0,149.46,1368.23,10780.37
0,0.0,1.0,9.46,0.0,0.0,12.0,113.5,39.0,368.86,80.0,756.64,1.0,9.46,0.0,0.0,122.95,1134.97
0,0.0,,,1.0,7.59,11.0,83.46,51.0,386.95,223.0,1691.96,14.0,106.22,5.0,37.94,,2223.07
1,4.56,24.0,109.32,16.0,72.88,17.0,77.44,202.0,920.15,719.0,3275.18,49.0,223.2,12.0,54.66,264.2,4473.19
1,7.29,6.0,43.73,1.0,7.29,24.0,174.91,109.0,794.4,286.0,2084.4,10.0,72.88,3.0,21.86,233.22,2973.54
0,0.0,4.0,25.15,5.0,31.44,85.0,534.46,64.0,402.41,421.0,2647.13,14.0,88.03,0.0,0.0,591.05,3137.58
2,10.27,15.0,76.99,36.0,184.79,54.0,277.18,283.0,1452.62,1124.0,5769.43,20.0,102.66,8.0,41.06,549.22,7365.77
0,0.0,0.0,0.0,0.0,0.0,8.0,64.3,38.0,305.44,136.0,1093.16,22.0,176.83,2.0,16.08,64.3,1591.51
10,12.48,11.0,13.72,202.0,252.02,175.0,218.34,1208.0,1507.14,2554.0,3186.45,965.0,1203.96,10.0,12.48,496.56,5910.02
2,16.73,17.0,142.21,12.0,100.38,262.0,2191.73,262.0,2191.73,294.0,2459.43,10.0,83.65,9.0,75.29,2451.06,4810.11
1,3.24,6.0,19.46,27.0,87.55,26.0,84.31,248.0,804.15,852.0,2762.65,81.0,262.65,4.0,12.97,194.55,3842.41
2,9.08,6.0,27.24,43.0,195.25,370.0,1680.06,189.0,858.19,519.0,2356.63,67.0,304.23,,,1911.64,
1,3.08,20.0,61.6,180.0,554.43,344.0,1059.57,629.0,1937.41,2108.0,6492.95,175.0,539.03,6.0,18.48,1678.68,8987.86
8,12.29,18.0,27.65,127.0,195.07,466.0,715.76,798.0,1225.69,1933.0,2969.0,685.0,1052.13,48.0,73.73,950.76,5320.55
0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,81.0,615.97,524.0,3984.79,12.0,91.25,,,7.6,
33,31.58,56.0,53.59,746.0,713.84,532.0,509.07,1720.0,1645.85,5008.0,4792.12,1252.0,1198.03,127.0,121.53,1308.07,7757.52
0,0.0,4.0,20.69,4.0,20.69,56.0,289.72,135.0,698.43,290.0,1500.34,57.0,294.89,23.0,118.99,331.11,2612.65
3,9.86,14.0,46.0,175.0,574.96,398.0,1307.62,655.0,2151.99,1132.0,3719.16,284.0,933.07,3.0,9.86,1938.43,6814.07
0,0.0,0.0,0.0,26.0,214.79,50.0,413.05,127.0,1049.15,1075.0,8880.63,92.0,760.02,1.0,8.26,627.84,10698.06
39,19.79,87.0,44.15,562.0,285.21,1007.0,511.05,3558.0,1805.67,5843.0,2965.3,1214.0,616.1,70.0,35.52,860.21,5422.59
0,0.0,0.0,0.0,3.0,14.5,6.0,29.0,53.0,256.15,309.0,1493.4,15.0,72.5,0.0,0.0,43.5,1822.05
1,1.83,10.0,18.32,147.0,269.29,108.0,197.84,679.0,1243.84,1494.0,2736.82,555.0,1016.69,5.0,9.16,487.28,5006.5
4,6.47,30.0,48.52,255.0,412.43,506.0,818.4,565.0,913.83,1823.0,2948.5,721.0,1166.14,63.0,101.9,1285.83,5130.36
0,0.0,2.0,5.52,4.0,11.04,35.0,96.63,200.0,552.15,548.0,1512.89,29.0,80.06,29.0,80.06,113.19,2225.17
1,9.42,0.0,0.0,4.0,37.69,0.0,0.0,24.0,226.14,271.0,2553.47,14.0,131.91,0.0,0.0,47.11,2911.52
0,0.0,2.0,7.95,7.0,27.82,97.0,385.56,157.0,624.06,522.0,2074.89,40.0,159.0,0.0,0.0,421.34,2857.94
0,0.0,1.0,3.49,14.0,48.8,70.0,243.98,263.0,916.66,999.0,3481.93,157.0,547.21,0.0,0.0,296.26,4945.8
0,0.0,2.0,11.03,2.0,11.03,5.0,27.57,59.0,325.36,223.0,1229.73,15.0,82.72,0.0,0.0,49.63,1637.81
0,0.0,6.0,35.31,1.0,5.89,9.0,52.97,98.0,576.74,547.0,3219.16,8.0,47.08,0.0,0.0,94.16,3842.98
1,2.92,12.0,35.04,23.0,67.16,265.0,773.84,369.0,1077.53,1038.0,3031.1,132.0,385.46,1.0,2.92,878.96,4497.01
0,0.0,4.0,29.14,7.0,51.0,55.0,400.73,126.0,918.03,203.0,1479.05,19.0,138.43,3.0,21.86,480.87,2557.38
15,12.46,50.0,41.52,560.0,465.05,844.0,700.9,1327.0,1102.01,4844.0,4022.72,784.0,651.08,63.0,52.32,1219.94,5828.13
0,0.0,4.0,28.54,23.0,164.11,89.0,635.03,288.0,2054.94,532.0,3795.93,54.0,385.3,1.0,7.14,827.68,6243.31
0,0.0,0.0,0.0,8.0,52.63,9.0,59.21,60.0,394.71,180.0,1184.13,47.0,309.19,0.0,0.0,111.83,1888.03
1,6.75,2.0,13.51,6.0,40.52,15.0,101.31,74.0,499.8,265.0,1789.81,31.0,209.37,2.0,13.51,162.1,2512.49
22,30.99,,,479.0,674.65,1586.0,2233.8,1817.0,2559.15,3307.0,4657.75,245.0,345.07,131.0,184.51,,7746.48
10,8.93,65.0,58.01,599.0,534.61,949.0,846.99,1802.0,1608.3,4703.0,4197.46,1150.0,1026.38,80.0,71.4,1448.54,6903.54
1,9.43,3.0,28.29,10.0,94.29,52.0,490.29,138.0,1301.15,459.0,4327.74,30.0,282.86,1.0,9.43,622.29,5921.18
7,5.84,60.0,50.09,263.0,219.56,1130.0,943.36,1370.0,1143.72,2375.0,1982.72,1016.0,848.19,106.0,88.49,1218.85,4063.11
3,16.53,9.0,49.58,32.0,176.27,230.0,1266.94,395.0,2175.83,1502.0,8273.66,159.0,875.84,14.0,77.12,1509.31,11402.45
0,0.0,6.0,30.5,27.0,137.25,9.0,45.75,313.0,1591.09,1542.0,7838.55,106.0,538.84,8.0,40.67,213.5,10009.15
1,4.21,12.0,50.51,14.0,58.93,100.0,420.95,251.0,1056.58,1044.0,4394.68,97.0,408.32,5.0,21.05,534.6,5880.62
0,0.0,0.0,0.0,5.0,26.63,20.0,106.51,108.0,575.17,235.0,1251.53,58.0,308.89,0.0,0.0,133.14,2135.59
0,0.0,1.0,8.85,0.0,0.0,0.0,0.0,26.0,230.05,79.0,698.99,12.0,106.18,1.0,8.85,8.85,1044.06
7,5.36,43.0,32.92,151.0,115.62,571.0,437.21,1580.0,1209.8,4359.0,3337.67,360.0,275.65,65.0,49.77,591.12,4872.89
9,11.02,100.0,122.39,229.0,280.28,595.0,728.24,1797.0,2199.4,5389.0,6595.76,528.0,646.24,35.0,42.84,1141.93,9484.24
5,4.99,16.0,15.97,209.0,208.65,262.0,261.57,665.0,663.9,2556.0,2551.76,992.0,990.36,114.0,113.81,491.18,4319.83
0,0.0,29.0,64.07,51.0,112.68,410.0,905.88,444.0,981.0,1445.0,3192.66,120.0,265.13,,,1082.63,
0,0.0,9.0,51.49,112.0,640.77,157.0,898.22,387.0,2214.09,724.0,4142.11,198.0,1132.79,0.0,0.0,1590.48,7488.99
13,14.2,64.0,69.92,744.0,812.86,993.0,1084.9,2975.0,3250.34,9317.0,10179.29,2411.0,2634.14,26.0,28.41,1981.89,16092.17
3,4.83,26.0,41.84,208.0,334.74,382.0,614.77,1415.0,2277.23,2793.0,4494.91,729.0,1173.21,35.0,56.33,996.19,8001.67
1,8.69,1.0,8.69,3.0,26.08,2.0,17.38,51.0,443.29,172.0,1495.0,23.0,199.91,0.0,0.0,60.84,2138.2
76,38.19,100.0,50.25,842.0,423.1,1552.0,779.87,4774.0,2398.91,13784.0,6926.39,1503.0,755.25,220.0,110.55,1291.41,10191.1
0,0.0,,,8.0,41.39,57.0,294.91,146.0,755.38,500.0,2586.92,123.0,636.38,13.0,67.26,,4045.94
0,0.0,4.0,26.84,2.0,13.42,19.0,127.47,981.0,6581.68,336.0,2254.28,32.0,214.69,9.0,60.38,167.73,9111.04
2,15.55,1.0,7.77,30.0,233.23,42.0,326.52,167.0,1298.3,448.0,3482.86,115.0,894.04,2.0,15.55,583.07,5690.74
3,3.73,26.0,32.32,13.0,16.16,26.0,32.32,380.0,472.43,1935.0,2405.67,266.0,330.7,35.0,43.51,84.54,3252.32
27,13.52,105.0,52.6,791.0,396.22,797.0,399.23,3177.0,1591.4,9657.0,4837.33,749.0,375.18,96.0,48.09,861.57,6852.0
0,0.0,6.0,49.25,5.0,41.04,58.0,476.07,84.0,689.49,425.0,3488.47,26.0,213.41,1.0,8.21,566.36,4399.57
0,0.0,6.0,53.65,2.0,17.88,2.0,17.88,41.0,366.6,304.0,2718.17,3.0,26.82,0.0,0.0,89.41,3111.59
0,0.0,13.0,36.53,4.0,11.24,23.0,64.63,137.0,384.99,647.0,1818.18,14.0,39.34,0.0,0.0,112.41,2242.52
68,18.18,517.0,138.25,2050.0,548.17,3657.0,977.88,7629.0,2039.99,14383.0,3846.0,5226.0,1397.43,246.0,65.78,1682.47,7349.19
0,0.0,1.0,9.22,2.0,18.43,6.0,55.3,43.0,396.31,103.0,949.31,19.0,175.12,2.0,18.43,82.95,1539.17
0,0.0,,,2.0,9.84,13.0,63.97,94.0,462.58,470.0,2312.88,39.0,191.92,3.0,14.76,,2982.14
14,9.33,37.0,24.67,459.0,305.99,573.0,381.99,1895.0,1263.29,4726.0,3150.56,2466.0,1643.95,64.0,42.67,721.98,6100.46
0,0.0,0.0,0.0,13.0,69.49,65.0,347.44,80.0,427.62,482.0,2576.44,139.0,743.0,1.0,5.35,416.93,3752.41
0,0.0,0.0,0.0,1.0,6.98,7.0,48.86,58.0,404.86,276.0,1926.57,16.0,111.69,1.0,6.98,55.84,2450.09
3,5.96,24.0,47.64,178.0,353.35,232.0,460.55,1026.0,2036.72,2390.0,4744.42,705.0,1399.5,27.0,53.6,867.49,8234.24
0,0.0,3.0,11.46,7.0,26.75,86.0,328.62,130.0,496.75,634.0,2422.62,47.0,179.59,13.0,49.68,366.83,3148.64
2,12.75,19.0,121.13,150.0,956.27,151.0,962.64,221.0,1408.9,786.0,5010.84,141.0,898.89,2.0,12.75,2052.79,7331.38
0,0.0,6.0,35.23,7.0,41.1,55.0,322.9,212.0,1244.64,454.0,2665.41,52.0,305.29,1.0,5.87,399.23,4221.22
0,0.0,1.0,7.17,3.0,21.5,2.0,14.34,40.0,286.72,201.0,1440.76,8.0,57.34,1.0,7.17,43.01,1791.99
5,27.53,19.0,104.61,36.0,198.21,79.0,434.95,470.0,2587.68,701.0,3859.49,60.0,330.34,25.0,137.64,765.29,6915.16
0,0.0,5.0,15.81,5.0,15.81,49.0,154.91,126.0,398.33,460.0,1454.22,61.0,192.84,0.0,0.0,186.52,2045.4
2,13.53,4.0,27.05,1.0,6.76,29.0,196.13,62.0,419.32,450.0,3043.42,19.0,128.5,3.0,20.29,243.47,3611.52
0,0.0,8.0,33.99,7.0,29.74,39.0,165.7,206.0,875.25,1064.0,4520.73,55.0,233.68,1.0,4.25,229.44,5633.92
167,33.73,834.0,168.46,4297.0,867.95,3012.0,608.39,8031.0,1622.18,13494.0,2725.65,10170.0,2054.24,656.0,132.51,1678.54,6534.58
9,8.74,87.0,84.49,165.0,160.24,1474.0,1431.47,1337.0,1298.42,3640.0,3534.98,304.0,295.23,56.0,54.38,1684.94,5183.01
0,0.0,,,11.0,46.49,48.0,202.87,101.0,426.86,578.0,2442.84,31.0,131.02,8.0,33.81,,3034.53
3,3.16,28.0,29.46,83.0,87.33,345.0,363.02,835.0,878.61,3806.0,4004.76,523.0,550.31,20.0,21.04,482.97,5454.72
0,0.0,0.0,0.0,8.0,13.57,77.0,130.63,550.0,933.04,2201.0,3733.86,103.0,174.73,38.0,64.46,144.2,4906.1
78,26.69,77.0,26.34,1886.0,645.25,1149.0,393.1,2950.0,1009.28,8973.0,3069.91,3958.0,1354.14,492.0,168.33,1091.39,5601.65
2,6.06,4.0,12.12,6.0,18.17,53.0,160.54,294.0,890.53,1184.0,3586.36,93.0,281.7,17.0,51.49,196.89,4810.08
0,0.0,6.0,31.53,0.0,0.0,24.0,126.13,119.0,625.39,448.0,2354.43,16.0,84.09,4.0,21.02,157.66,3084.93
1,6.26,0.0,0.0,2.0,12.51,15.0,93.86,37.0,231.51,69.0,431.74,20.0,125.14,0.0,0.0,112.63,788.39
3,7.53,9.0,22.59,53.0,133.02,151.0,378.98,406.0,1018.97,950.0,2384.3,320.0,803.13,7.0,17.57,542.11,4223.97
0,0.0,3.0,16.13,7.0,37.64,42.0,225.82,226.0,1215.12,566.0,3043.17,124.0,666.7,4.0,21.51,279.58,4946.5
2,3.24,8.0,12.95,78.0,126.31,58.0,93.92,423.0,684.99,2059.0,3334.25,265.0,429.13,42.0,68.01,236.43,4516.38
2,9.59,12.0,57.53,31.0,148.61,75.0,359.54,325.0,1558.01,762.0,3652.92,97.0,465.0,3.0,14.38,575.26,5690.32
0,0.0,12.0,54.13,10.0,45.11,80.0,360.9,182.0,821.04,812.0,3663.1,42.0,189.47,2.0,9.02,460.14,4682.64
3,3.94,11.0,14.44,131.0,171.95,249.0,326.84,874.0,1147.24,3271.0,4293.61,564.0,740.32,11.0,14.44,517.18,6195.61
16,9.18,79.0,45.31,317.0,181.82,1013.0,581.02,2037.0,1168.35,8422.0,4830.54,1741.0,998.57,83.0,47.61,817.33,7045.06
3,9.97,25.0,83.06,136.0,451.84,174.0,578.09,707.0,2348.92,2214.0,7355.73,155.0,514.97,30.0,99.67,1122.96,10319.28
9,30.67,27.0,92.0,125.0,425.92,159.0,541.77,683.0,2327.25,1736.0,5915.22,254.0,865.48,9.0,30.67,1090.36,9138.61
3,15.04,22.0,110.26,43.0,215.51,141.0,706.66,447.0,2240.26,1117.0,5598.16,189.0,947.23,10.0,50.12,1047.46,8835.76
1,2.45,22.0,53.85,28.0,68.54,21.0,51.41,227.0,555.66,1128.0,2761.19,152.0,372.07,18.0,44.06,176.25,3732.99
